experiment_id,tool_id,within_tool_order,vb_um,vc,fz,cooling,A_mean__mean,A_mean__std,A_variance__std,A_variance__median,A_rms__std,A_rms__median,A_max__std,A_min__std,A_peak_to_peak__std,A_peak_to_peak__median,A_energy__std,A_energy__median,A_waveform_length__std,A_waveform_length__median,A_zero_crossing_rate__std,A_zero_crossing_rate__median,A_skewness__mean,A_skewness__std,A_skewness__median,A_kurtosis__mean,A_kurtosis__std,A_kurtosis__median,A_crest_factor__std,A_margin_factor__mean,A_margin_factor__std,A_margin_factor__median,A_shape_factor__mean,A_shape_factor__std,A_shape_factor__median,A_entropy__mean,A_entropy__std,A_entropy__median,A_dominant_freq__mean,A_dominant_freq__std,A_dominant_freq__median,A_mean_freq__std,A_mean_freq__median,A_median_freq__std,A_median_freq__median,A_spectral_centroid__std,A_spectral_centroid__median,A_rms_freq__std,A_freq_variance__std,A_freq_variance__median,A_spectral_power__std,A_spectral_power__median,A_total_power__std,A_total_power__median,A_spectral_skewness__std,A_spectral_skewness__median,A_spectral_kurtosis__mean,A_spectral_kurtosis__std,A_band1_energy__mean,A_band1_energy__std,A_band1_energy__median,A_band1_ratio__std,A_band1_ratio__median,A_band2_energy__std,A_band2_ratio__std,A_band2_ratio__median,A_band3_energy__mean,A_band3_energy__std,A_band3_energy__median,A_band3_ratio__std,A_band3_ratio__median,A_band4_energy__mean,A_band4_energy__std,A_band4_energy__median,A_band5_energy__std,A_band5_energy__median,A_wavelet_d1_energy__std,A_wavelet_d1_energy__median,A_wavelet_d1_ratio__std,A_wavelet_d1_ratio__median,A_wavelet_d2_energy__mean,A_wavelet_d2_ratio__std,A_wavelet_d3_energy__std,A_wavelet_d3_ratio__std,A_wavelet_d3_ratio__median,A_wavelet_approx_energy__mean,A_wavelet_approx_energy__std,A_wavelet_low_high_ratio__std,A_wavelet_low_high_ratio__median,A_wavelet_entropy__std,A_wavelet_entropy__median,R_mean__mean,R_mean__std,R_mean__median,R_variance__mean,R_variance__std,R_rms__std,R_rms__median,R_max__std,R_min__std,R_peak_to_peak__std,R_peak_to_peak__median,R_energy__mean,R_energy__std,R_waveform_length__mean,R_waveform_length__std,R_zero_crossing_rate__std,R_zero_crossing_rate__median,R_skewness__mean,R_skewness__std,R_skewness__median,R_kurtosis__mean,R_kurtosis__std,R_kurtosis__median,R_crest_factor__mean,R_crest_factor__std,R_margin_factor__mean,R_margin_factor__std,R_margin_factor__median,R_shape_factor__mean,R_shape_factor__std,R_shape_factor__median,R_entropy__mean,R_entropy__std,R_entropy__median,R_dominant_freq__mean,R_dominant_freq__std,R_dominant_freq__median,R_mean_freq__std,R_mean_freq__median,R_median_freq__std,R_median_freq__median,R_spectral_centroid__std,R_spectral_centroid__median,R_rms_freq__std,R_freq_variance__std,R_freq_variance__median,R_spectral_power__std,R_spectral_power__median,R_total_power__mean,R_total_power__std,R_spectral_skewness__std,R_spectral_skewness__median,R_spectral_kurtosis__mean,R_spectral_kurtosis__std,R_spectral_kurtosis__median,R_band1_energy__mean,R_band1_energy__std,R_band1_ratio__std,R_band1_ratio__median,R_band2_energy__mean,R_band2_energy__std,R_band2_energy__median,R_band2_ratio__std,R_band2_ratio__median,R_band3_energy__mean,R_band3_energy__std,R_band3_energy__median,R_band3_ratio__std,R_band3_ratio__median,R_band4_energy__mean,R_band4_energy__std,R_band4_energy__median,R_band4_ratio__mean,R_band4_ratio__median,R_band5_energy__mean,R_band5_energy__std,R_band5_energy__median,R_wavelet_d1_energy__mean,R_wavelet_d1_energy__std,R_wavelet_d1_energy__median,R_wavelet_d1_ratio__std,R_wavelet_d1_ratio__median,R_wavelet_d2_energy__std,R_wavelet_d2_energy__median,R_wavelet_d2_ratio__std,R_wavelet_d2_ratio__median,R_wavelet_d3_energy__median,R_wavelet_d3_ratio__std,R_wavelet_d3_ratio__median,R_wavelet_approx_energy__mean,R_wavelet_approx_energy__std,R_wavelet_approx_energy__median,R_wavelet_low_high_ratio__mean,R_wavelet_low_high_ratio__std,R_wavelet_entropy__std,R_wavelet_entropy__median
1,T1,1,210.06,80,0.3,Dry,-0.0280737251496718,0.0246737513360743,2293.7636803620976,3761.2524721167847,16.42206413474142,61.30366305631945,23.51871925197204,41.00235122029353,63.64298405578791,606.3015295,276977149.1141533,303344782.5037328,2093504.292906297,3593551.717647,0.0225635275241549,0.3172877738693306,-0.0902751777103366,0.0511190981194366,-0.0774052083431793,0.600060626048035,0.4362261636851255,0.6663159131909078,0.6964753072084923,8.067960796796099,1.2741441372422695,8.629604815088422,1.292147772967433,0.0235805451793265,1.2967904373114236,10.904513448013327,0.2714459228743599,10.916825711126783,7674.675475162916,3968.4340415716574,10040.8926730626,600.7056791502473,7782.579445608837,1123.6537610441585,8884.332813563244,341.15775957993645,7311.488399327765,382.918781115748,2603330.5333429105,6591327.191782702,6771.7201525138935,17352.782049427522,15537475244764.91,11676682208971.477,0.152335147954548,-0.5765202813740653,2.1991935826113767,0.3698545145165255,3106035703645.647,3437164266404.0127,2027369921587.533,0.0768924053474715,0.1865637154176579,8484734704686.088,0.0591989033479949,0.5551775599414994,3930525445871.216,3675923391331.804,3171819428679.901,0.0213450497074722,0.255495941588321,407837527.3396072,733850312.5250102,147210586.09045562,27694949.90345484,8950866.813758159,47016219.282665335,50182325.381627485,0.014772802342844,0.1653170517621295,188639820.08976853,0.0519092633356883,71658434.58082873,0.0177532307845322,0.2373246285659246,20875918.86350589,8887438.870304912,0.6714471309594424,0.3601520646583603,0.0767103224068696,1.1430186533737,-0.0062460035243291,0.002775735449239,-0.0050721662872305,1904.846850227226,1305.9752616381638,13.6081784627862,40.1812693938638,54.36629740761571,70.17879875560295,124.00183509422595,524.4204100000001,164561528.96773687,150306466.85828134,2192018.9828525,1350434.3644919866,0.0163817375528788,0.2689497498277381,-0.0105034910158262,0.0232266064058692,-0.0052181446337745,1.163660221526437,0.4933614116797436,1.253259852748995,6.414063072823612,0.841951726403463,10.079743458938006,1.4523704138615705,10.351678490998337,1.300114707923726,0.0159570146990732,1.3055283109493443,10.898355105857592,0.2655211953947956,10.907968767955303,6536.812683481243,1002.9681055703496,6867.298600110182,412.1295799252643,6471.475199248929,743.015634163265,6192.968865073348,266.5565740711957,6844.353518741599,267.5708713495092,1550842.9266684582,5021780.892944176,5314.58955632468,11097.583863348991,7376400990386.483,8212919024887.18,0.0849290286998192,0.3773019871530499,3.0692856621680686,0.2975772888992818,3.1311894916966003,1871424514557.6409,2167904741491.263,0.0475308856111796,0.2550248267760793,4921308301737.414,5463889061582.115,3149041209333.6504,0.0512178352003649,0.6597450927678787,583204564161.0586,593089339831.1619,410944593920.6935,0.0078224748081429,0.0870204643453405,459058427.691288,747964772.2719183,171899906.5239838,4.370153629637984e-05,3.5847464085826935e-05,4550946.704634189,4781167.887292991,2995438.2614079453,16288056.411750965,15831502.03485334,11657944.424831407,0.0070798960686592,0.0954395051869752,73743865.65685974,53471491.23218991,0.0428295110582281,0.4311643414111145,50579945.8493152,0.0216232119337882,0.4001182259812009,8815002.24353168,3988358.4003985343,8310685.079271156,0.9149293569977798,0.8068263886203065,0.0720714902891676,1.130598544832801
2,T1,2,226.39,80,0.3,Dry,-0.003314233232527,0.0023992505005838,1204.0530952370325,3615.267279239461,10.579427956266418,60.10291250516555,31.007777483697232,44.50722331262391,74.49956570012723,524.6865695,111431217.03342403,314098940.70572853,796978.4783093891,1637390.7865455002,0.0315238421672155,0.1438492243666184,-0.0545894054987244,0.0285437151301839,-0.0553193558074796,0.2627628624297207,0.2854503984027296,0.1876603053423986,0.3542425808355567,6.93351120512737,0.6904050872749082,6.664069312541933,1.2778622300345812,0.0213601154581191,1.2748259345681157,10.84858699100358,0.2764722744672403,10.861540489010771,2303.381771937541,973.8983761799444,1956.978552859849,797.856844788106,2942.4197176730995,779.0402601840858,2003.352383281373,413.7766003259026,4953.180284116391,803.7302949437976,1475992.552096892,4454581.517008505,3853.782284676273,17722.51831795968,5559701647265.226,12458537528106.398,0.6950377466095764,2.189845176974409,7.038263042482964,2.6845171656761173,8760964096526.77,4563147544827.789,9847886342697.998,0.0932924938850354,0.8839201571333134,1530728694059.6829,0.0824369033299045,0.0922284674705019,274099180707.9757,236202699067.20453,216785476512.30927,0.0109848789589556,0.0224250644208421,57280525.791328855,78507081.64552665,29015502.59625945,1491073.5674276236,1673977.519286506,5979563.964520531,6239535.694974607,0.0161852203471587,0.0232008845816182,35350895.12979948,0.0706331428625486,40990310.73758572,0.0781495108640349,0.2305071468826334,153702782.07497793,71414080.46687198,12.41719991139233,29.64785656435064,0.1581492206655373,0.911721016774102,-0.0120238671299083,0.0057957125290863,-0.0100511272600126,3700.3965629875006,1458.7177400322817,13.297561171056651,61.99560437304407,41.55933967137333,55.61923477979518,96.59103038668884,579.0121005,292988709.2219297,171572533.8965343,2412172.120642333,1094929.690165136,0.0187204796904031,0.2201936809579351,0.0512973411422977,0.0517712575325183,0.0624436132224914,0.4341184377972392,0.3675166778999689,0.3692632682085952,4.902551227079255,0.5579289014892576,7.5178864178689615,0.9875608844465532,7.606726719329775,1.2780146202006035,0.016974676178223,1.272599592327846,10.864249279885778,0.276565400378005,10.880374724315082,3735.832239116571,787.4181060838084,3432.377033309252,422.3614452882848,5053.789791538603,914.9986051889867,4289.026916099188,163.1488804978492,6261.929864438396,513.768778217467,2211013.9275693665,6879875.413347892,5448.433210175698,16652.86451439817,12089424810596.992,9261623697601.998,0.4842104884624678,1.4252208945317293,4.236033410088834,1.4276383968084578,4.220353003900127,6524263585743.241,5049584768946.07,0.1128199582359441,0.5377679371778216,4197505575771.444,3813774444072.831,3096250762865.167,0.0767618409978246,0.3324832328837275,1367072676400.0642,1040344340258.1776,1089768321066.3752,0.042884938276902,0.1207030742386805,577117062.0464721,506555783.1352999,417171313.6740788,5.684807413641831e-05,5.5731228336327147e-05,5855620.193240012,5462996.812313165,3377080.412713511,18796372.40388611,10875515.058533782,16381927.641364994,0.0187447496229998,0.0676494821204993,45174246.45316381,60960709.44078678,0.0416128600959778,0.2392152667202561,128917871.72740217,0.0584561036868058,0.4617839894780903,61990457.016979255,32832698.55409108,64515713.87799071,3.4710981978895865,1.3153685002816184,0.0575890326961793,1.2060404830273903
3,T1,3,242.72,80,0.3,Dry,-0.0014170954060928,0.0190007683294766,1924.46708555329,3708.793582543345,13.051737159255,60.88633940805269,17.877501165063766,35.72700059047383,51.96464299902457,497.781731,116315305.95432904,312823314.22782624,1124011.4966678333,2374855.779023,0.0445054801526087,0.2133857019921422,-0.0792196249509713,0.0563605290208256,-0.0864460974040497,0.0128360056566267,0.3907245802921393,-0.0611282854652479,0.592224798131389,6.383130065192771,1.043006594793687,6.122621209251058,1.2620904445619314,0.0268072013662148,1.2577481728039972,10.93842216429708,0.2914567616519813,10.96356996636132,3158.140074150863,823.1824200050014,3043.3111982668424,1173.5769399738915,4685.538893318926,1125.5977121120693,3654.934262016719,600.6156369461024,5895.737430446314,1167.1605336519087,1714355.629699991,6676659.711434306,3330.2413526502883,17657.78016909119,6624980608274.321,12106908209142.812,0.9198613554535934,0.8086817871554992,4.040859655741041,2.845722802328992,9020054306167.355,3814876635748.5625,8576100600863.85,0.1412878252499868,0.6763337436451877,3110169274571.2515,0.1266000661121079,0.276887226607672,511995609704.1285,341638374700.5678,492805284690.7153,0.0166088177507548,0.0381557847113022,672269361.285958,1223643880.3707998,129973598.54338448,13092369.242374107,5102284.745162081,11065321.903243644,15933756.032177383,0.0254678102425131,0.0589683513332613,77373584.19864035,0.1106515735912123,49328417.25719293,0.0765546757098151,0.3221762958638494,130348910.21158332,92155352.26223882,13.970032056238624,6.32574920988587,0.1744731300222619,1.2186698664315865,0.002630573321163,0.0247258590608752,-0.0084865567987166,4675.489620727899,1229.5166961291832,10.16103308433252,71.3702585900641,17.754523280601703,18.44875874524932,30.41442965099401,644.088333,374926116.4996092,139470846.06456608,3077619.0392215,1087186.4633818706,0.0151552347152244,0.2422246943630162,-0.016326034463325,0.1052363732066689,0.0030879452086506,0.4552466460714781,0.4489347722153541,0.2138089079598513,4.974777419699055,0.9365533845328518,7.656649137094187,1.639291909753522,7.015631854837928,1.2796357401873,0.0209015384540496,1.2677805752765772,10.933358244418168,0.2595414440659386,10.959939330615718,4140.696995515217,949.9217303225796,3981.633925137028,437.772244682822,5649.720089847912,624.8282403903517,5156.582798579303,264.3542422667064,6616.431665734159,404.9804730286089,877271.837588886,6230074.199338445,4181.384126040877,20275.617488823063,15713132878272.854,8490516661445.85,0.2131496235344901,1.3812947804601523,4.114216690743427,0.6424163694752594,4.186629619104577,6641173415990.93,3697284893897.229,0.10377813759906,0.4233874393618083,7150862877999.03,4371229339096.7393,7301348590894.957,0.0847668648990195,0.4414828776913884,1919517154432.9688,1103655258367.4238,1968681864503.891,0.023905589194506,0.1231295729385601,1548755235.376934,1438524967.04011,1099298168.9170268,8.5506385683692e-05,7.643756110088882e-05,30673825.02841303,53753288.44063604,7139967.337332025,27984557.47256102,12310377.736103892,29996515.453983154,0.0122647603547707,0.0783676246161056,49463022.69361885,117090314.0840584,0.0414047126102402,0.3030576475572781,207873083.98367727,0.0335300359662975,0.5020241321304175,49998408.81960168,22296186.259227168,42441912.282778345,2.16619928468875,1.5119997108350536,0.0506256182527975,1.1599499306726324
4,T1,4,252.51,80,0.3,Dry,-0.0167673178005175,0.0150585451944743,2298.8967649388,4162.469358235225,15.9194834855711,64.44287135285586,12.492510809951463,15.965090178024862,26.0304095482918,605.953369,271301323.9209655,373384978.1444292,2071279.0004294545,4321608.05697,0.0154296006749949,0.326115685961869,-0.083422519323621,0.0591794713563966,-0.0817528916952835,1.3124345643468882,0.9544622988114848,1.282350189504426,0.9817001630463288,8.258314335021803,1.9454961878770844,8.418504361181403,1.3342517986086628,0.0457611433177356,1.3304721870356313,10.937537801413155,0.2749330462765672,11.01625641108908,7676.555203510231,3983.639433217064,9964.855466166136,331.33595710965704,8238.666767229131,161.2559447878032,9217.12377007121,203.15518704082004,7805.900156552165,235.0133422455062,1431236.4807679951,5064783.462275615,6516.5702222728805,19322.061210478663,14991362497696.682,16973334172726.338,0.1062549957250173,-0.8218648277213658,2.669562109309433,0.2431764556726262,2294862066729.856,1646355556457.807,2013539390948.751,0.0331343552071264,0.1262420483725248,9858173004146.305,0.0253764337230369,0.6305706181539292,4331912837536.0425,3536017920550.835,3873743137561.719,0.0205647914800191,0.2357011009748247,250886822.70862737,238922826.1849328,184366305.47449392,16311088.302768957,15414122.85413094,52849870.01027142,69206100.62308437,0.0116642170807724,0.1825448764390705,237671784.59350657,0.0292011505609459,46737560.37452373,0.0190094950083791,0.2051768288070887,12264761.721442958,5015244.881872,0.1858632015635724,0.1619862181257741,0.0620955081778842,1.054211080651154,-0.005006816889003,0.0029200247447604,-0.0045523715888982,1730.9044935689078,855.890976508427,9.82614457734108,40.46612867922093,33.54869174404,24.873695548776595,50.5748906411942,480.720703,142614980.2920523,102617588.58599617,1941695.4277526669,1026504.167524929,0.0116204519216252,0.2484126236001737,-0.0364684043847306,0.0333608602314302,-0.0361954188422816,1.4393953720933992,0.9303529671827702,1.3810457301991792,6.532491731517247,1.538181533670632,10.44238793923394,2.8058840567575887,9.839713292373691,1.3132690523958948,0.0286033800443041,1.3117705598667246,10.882824967641772,0.2668337908145992,10.890072103242442,4847.108613892929,73.23882795883068,4854.559368136803,343.89619460003564,6075.620634602259,780.9008241008364,5142.636692023161,230.09622712714244,6762.965724090802,271.0984425811314,920677.225587322,5227324.86907652,4011.625709585353,10855.60443140086,6128606337995.691,5760467434949.022,0.1714921511954143,0.6817250055378539,3.178849271261312,0.1913988291659318,3.199263822836058,2316664085741.746,1831299615833.2988,0.0451135808864007,0.4142968865098078,3361573344691.7866,3573175700160.18,2140016322237.726,0.0486246659815277,0.4974851868954558,450215576138.2419,389091842214.7166,344182895654.0023,0.0165180279753881,0.0733298770153473,149864790.06239355,130519088.75705265,117368251.12567446,2.713393643268686e-05,2.4204437305211263e-05,3466633.855063732,3204354.9826462325,2702271.943433116,12495787.35177748,10286986.336227534,9892900.332375135,0.0088837551759483,0.0839681607424752,49251384.41364682,45406118.98065487,0.041351703050213,0.3848376889732958,53847062.1759734,0.0214305557559241,0.4476585263072966,9045237.392989272,2590915.2275916818,9042008.954897713,1.0249470682051622,0.5984934485167657,0.0501303968807511,1.1239541960057022
5,T1,5,262.3,80,0.3,Dry,-0.0603372484838521,0.0213473819445661,4855.81521544967,9403.696440611631,25.76477743843745,96.55557200191969,14.974050010816478,15.427634166647389,29.260603599423728,634.094818,603272583.7634765,744863267.7614903,3342897.3607339924,5898228.4501025,0.01270049339421,0.3190140384055264,-0.0633744382891122,0.0432729908812055,-0.0438376859831786,0.1004020829341278,0.7990650213079465,-0.1301624051155039,1.0087910572429906,5.862917248221216,1.8694543000044688,5.365482837413024,1.2678731351099364,0.0435450117719714,1.2599467306006658,10.96142426147368,0.3153009051098132,10.96121433684,5688.5058104743375,1921.067407530514,4909.527535199481,260.4298770963465,7927.025281381733,207.6198613823751,8789.957090882974,151.65305995859782,7761.715994021789,234.25712916537364,320788.78569622966,4780459.987347438,10688.576696857035,27052.715251550297,35049145707558.586,29466154902151.77,0.1310678634231756,-0.5634320043869588,2.2885535441197185,0.2398920157502911,7106977802563.864,9102816865334.191,4384200236818.692,0.0564847377119737,0.1257534773441144,22431932723670.08,0.0284675871928239,0.6809581873476557,6144176913692.168,5099262919984.983,5149850795783.877,0.0413574190702883,0.1702913806943688,1298088659.3024845,1944442746.3025875,500746195.7505389,71501826.74444252,30581064.83748829,92758163.76142558,123514804.5948224,0.0131284974373572,0.1631474817562189,481830695.5405285,0.0199807486852818,154548395.12499043,0.028478190751029,0.247336423720763,23975309.069491643,21359645.461863782,0.0475831525308766,0.1529514759464553,0.023424232504201,1.0560796108723982,-0.0097919365933821,0.0037286734362628,-0.0097938268585073,5419.532799584608,4736.459354039983,29.10034295400292,65.99243734350175,33.822822699258374,34.556640280005645,66.85797285939437,611.3644715,500254213.26365656,536266429.5855334,3617158.7984895,2286886.8716739025,0.0142665298364227,0.2546754730511936,-0.1121823212058294,0.0794059757290125,-0.0824036970283098,0.5394476330252539,0.7629307051500792,0.3426702975849001,5.201579171501533,1.613810381550456,8.045855000873576,2.771959782362824,7.631390346975289,1.2795252091204,0.0307435079326403,1.275494206440157,10.952001200430107,0.2996892640757396,10.95850650457754,5205.5640829299,927.939398726754,4846.151939883437,323.9060793406647,6150.903228215414,809.2438616110046,5199.451958826478,194.38056437674308,6928.515631083487,304.3280683223137,525746.8870742318,3616562.21971446,10821.80952004013,18712.429865580227,23919366267539.742,29582758258233.48,0.2690989487093701,0.6942080847747312,3.575823377840527,0.3264955905437409,3.667142244490325,12607236102772.014,20846100462938.4,0.1413725372113241,0.356152073842019,10532959636483.305,9073184655996.367,8575685576230.721,0.1297622168528615,0.5910988775745534,778622217954.3046,663613888554.9152,557904003741.9504,0.0135504381024101,0.0495361647986589,519829044.88189465,774269889.1302484,179235150.88251024,1.724339239119509e-05,1.5220758836418212e-05,28480657.561594862,53549666.83482295,7618354.944326973,36045881.620159216,32527663.309646588,28177816.604908507,0.0104870648459548,0.0763511455310522,183408000.8521476,155645580.68023178,0.0445021507639304,0.4150387492564187,159565403.37504598,0.046626041228056,0.4651265524332264,20484593.03528126,24212707.94392016,11300424.967878187,0.6102058458673869,0.2838193911885756,0.0379862642911732,1.0498145907284429
46,T10,1,115.0,70,0.2,Coolant,-0.0081205889089046,0.0045582989728683,1032.2473983435311,4005.377127773865,7.945043733527044,63.28162382691541,9.936184636119425,14.810602649431702,20.01758208723132,515.790321,233293363.608195,602553537.443138,2228788.0322496737,7234068.675573,0.0047520945382803,0.3428498709855703,-0.029208899963215,0.016849966982896,-0.0239490139355152,0.1695416220255483,0.2489016609475804,0.1576041798141207,0.4452870566120598,6.687721674487694,0.8019753749090269,6.709327492862007,1.2775754078057917,0.0229918422948654,1.277223382035443,11.448148457217997,0.2665455762851683,11.498100718259051,7694.291284255464,1115.005295482807,7304.453276232911,90.37259769291704,8280.133023374026,200.341710479659,8859.469863069193,92.97371709938956,7902.299308351623,85.26345860221191,294176.4413696969,4094867.729294316,4999.273131506293,24545.81251858101,23885701051145.47,40062714266356.57,0.1404828494344973,-0.6539905536113404,3.123272526677285,0.3148972504981194,2063553768712.9705,1514336831481.3645,1500922885699.8147,0.0134049046183693,0.0568692279926554,17040315188965.75,0.0299496915277899,0.6990711125820883,10140684244993.63,5709750099757.399,9748603577446.2,0.0328933097088883,0.2462029408350453,368698883.3803036,331436784.74820507,248468201.0941236,19404817.900498144,27853747.499251943,40854051.75071909,108125625.77527514,0.0051658828126694,0.1781925138035773,340660401.26041144,0.0090907236422028,46974273.73256759,0.0144538864028141,0.1927033876080513,13212563.66547744,4573936.235974888,0.0149102359806851,0.1331963999831986,0.0119882796134788,1.0199735703126684,-0.0015675856853023,0.000609053926317,-0.0014041879752054,1808.7571298140804,597.8862023437558,6.610785024481176,41.07908580049093,27.09267894003703,27.69712283587188,52.19867617490548,370.746513,246042162.6859436,139731689.1424758,4159083.6085488335,1657641.584442129,0.0095744020329958,0.3116961835935066,0.064552901831245,0.0458490020695708,0.0720223209674579,0.0889890957268265,0.2055721735964561,0.0154231084428955,4.717404635162841,0.3611569991644464,7.129350627652287,0.7504624017025224,6.8411761979169885,1.2660723187563832,0.0207792932816172,1.2585746588548692,11.435886566854462,0.2933846211630768,11.488558808758857,7330.223700673708,282.5402926959128,7265.387120932775,124.97215394590457,7661.829511829248,122.2976511734132,7362.605863999319,100.73435053329948,7599.692398428666,130.36646927460845,320805.2734026571,4755051.872697339,4245.942714729379,14990.400010376385,17658090806001.95,13708651931247.191,0.0678641338725678,0.0321125906379809,2.699206347571387,0.139322615841027,2.720311650093688,2405216472502.453,1994326286962.4849,0.0104829006549954,0.1352026449974659,11958748555301.451,9268116606595.25,10658489842809.602,0.02925332624227,0.6759009703683483,3293867748835.3286,2460799136966.248,2807206067811.3354,0.0245915970184459,0.1856505263155048,247247733.9377145,185448684.90058747,186463017.3374776,1.422496781031713e-05,1.3729511289114373e-05,10781594.55184879,11068663.059151713,6331284.030610526,36068950.80378556,20051567.78994784,31711122.95770251,0.0075331199991648,0.1474743875912589,76705318.22393116,122074577.12616116,0.0073797751788053,0.5522456261748472,63402008.2660938,0.0127180558044776,0.2702754372809147,7792802.706240043,3643619.921563749,7695285.526475337,0.2224238651567138,0.0341440613709787,0.0103589241974337,1.0767987347851211
47,T10,2,124.0,70,0.2,Coolant,-0.0018125129463592,0.0024108168055523,488.5892185460731,1386.1589604534986,5.587271050125227,37.231082148631614,15.478046161810491,16.694855386812144,29.98500437380459,340.5546345,115573752.22570442,168331644.90850142,1342624.915861415,2815888.973448,0.0194807900344706,0.253622838293866,-0.3011622513494523,0.2098612246273006,-0.3704685891804938,0.1563571702570909,0.214531700158824,0.1507240439519022,0.4924715977678711,6.990290229220853,0.7561798396713658,6.77193287693738,1.265792116598002,0.0148647919726491,1.264016720200141,11.389582648157672,0.2901789962564446,11.424306831761768,3830.150680192641,466.620509957054,3740.095050477096,475.95523682163787,5961.31155617524,1234.8282973492007,5074.893493389003,275.1970799789472,6502.387060504127,385.113334115185,704236.8900938244,5921686.987262505,3532.095409684817,12962.941349020364,11731513466652.56,10407152291496.615,0.23319992615545,0.277829574123168,2.07149260008382,0.1469734568631968,6732938406432.5205,5881610290507.855,4782164122147.218,0.0603068333675179,0.4895323412164958,5686676793550.339,0.0708137634892636,0.4606235423658025,669387494012.6677,243321842323.968,636423161902.1453,0.0186274696427429,0.0623083838620581,64699248.932576485,102321476.6375647,32167114.892687973,4247942.3145527,3295399.9392329883,12066508.856147433,13973043.07566002,0.0113855367777727,0.0826624459148476,81384852.299475,0.0545989829307326,49292495.46353267,0.0139125166178841,0.3885634992344007,25629099.91747548,5062874.204428994,1.1252443387048274,1.7254519810352598,0.0479518826264128,1.2128328763104157,-0.0027537623756522,0.0004432303416331,-0.0026648065312846,2809.771545801701,1017.343948781959,8.604057820203508,49.284726972735584,19.085253777373,46.44809235155068,62.61961426719511,430.274933,361446558.1419948,232002996.11659208,4707546.955250666,1796751.86231824,0.0195928801578194,0.3026517965904131,0.0802431393796657,0.1896230293126244,0.1441150247006795,-0.2425618196087184,0.3292839145627207,-0.3119634428969724,4.472109972293247,0.3525436452812004,6.484821758779822,0.5667449362742416,6.6587393097205085,1.2356933341723593,0.0253355645332099,1.2327816798484192,11.410209322742558,0.2727555980291555,11.443053478675974,4407.476028202265,1128.0784545417596,4031.677876751217,437.8667762683513,7194.949884665681,948.3388539338108,7022.965082367949,200.40330354692108,7522.972049526081,507.4839686639789,1757137.3042950905,7745717.263457512,5321.4870558431,17221.646121196198,24845370225848.93,22725853090992.96,0.2889662712497853,0.3091467342578584,2.3260598858699333,1.0609475614005968,1.848785225832729,9995644903644.428,13657604189034.78,0.1254958100900739,0.2945136218239799,10069010760298.068,6758090461283.261,7981960633652.074,0.1406785017936521,0.4398635507148916,4780263845300.839,2853894444089.0376,5202268944693.201,0.0843483058461311,0.247194117974898,441279761.1502654,384971862.6090773,316958240.94091207,1.7264274518559956e-05,1.6501790684826207e-05,9436844.173288148,5480142.128561133,8877251.044421755,46880771.29721853,23731358.93053664,47229962.28017624,0.0280574447186867,0.1440282996214113,87168878.50473371,138140871.64164776,0.0263944353249737,0.458189182007907,95155675.63266864,0.0516124882955515,0.3463544084877791,18856034.01763504,9871558.444631549,16828424.829234563,0.4169761091174268,0.0973747815852767,0.0482971722680071,1.1576961312601255
