experiment_id,tool_id,vb_um,A_mean__mean,A_mean__std,A_std__mean,A_std__std,A_variance__mean,A_variance__std,A_rms__mean,A_rms__std,A_mav__mean,A_mav__std,A_max__mean,A_max__std,A_min__mean,A_min__std,A_peak_to_peak__mean,A_peak_to_peak__std,A_energy__mean,A_energy__std,A_waveform_length__mean,A_waveform_length__std,A_zero_crossing_rate__mean,A_zero_crossing_rate__std,A_skewness__mean,A_skewness__std,A_kurtosis__mean,A_kurtosis__std,A_crest_factor__mean,A_crest_factor__std,A_impulse_factor__mean,A_impulse_factor__std,A_margin_factor__mean,A_margin_factor__std,A_shape_factor__mean,A_shape_factor__std,A_clearance_factor__mean,A_clearance_factor__std,A_entropy__mean,A_entropy__std,A_dominant_freq__mean,A_dominant_freq__std,A_mean_freq__mean,A_mean_freq__std,A_median_freq__mean,A_median_freq__std,A_spectral_centroid__mean,A_spectral_centroid__std,A_rms_freq__mean,A_rms_freq__std,A_freq_variance__mean,A_freq_variance__std,A_spectral_power__mean,A_spectral_power__std,A_total_power__mean,A_total_power__std,A_mean_power__mean,A_mean_power__std,A_spectral_skewness__mean,A_spectral_skewness__std,A_spectral_kurtosis__mean,A_spectral_kurtosis__std,A_band1_energy__mean,A_band1_energy__std,A_band1_ratio__mean,A_band1_ratio__std,A_band2_energy__mean,A_band2_energy__std,A_band2_ratio__mean,A_band2_ratio__std,A_band3_energy__mean,A_band3_energy__std,A_band3_ratio__mean,A_band3_ratio__std,A_band4_energy__mean,A_band4_energy__std,A_band4_ratio__mean,A_band4_ratio__std,A_band5_energy__mean,A_band5_energy__std,A_band5_ratio__mean,A_band5_ratio__std,A_wavelet_d1_energy__mean,A_wavelet_d1_energy__std,A_wavelet_d1_ratio__mean,A_wavelet_d1_ratio__std,A_wavelet_d2_energy__mean,A_wavelet_d2_energy__std,A_wavelet_d2_ratio__mean,A_wavelet_d2_ratio__std,A_wavelet_d3_energy__mean,A_wavelet_d3_energy__std,A_wavelet_d3_ratio__mean,A_wavelet_d3_ratio__std,A_wavelet_approx_energy__mean,A_wavelet_approx_energy__std,A_wavelet_low_high_ratio__mean,A_wavelet_low_high_ratio__std,A_wavelet_entropy__mean,A_wavelet_entropy__std,R_mean__mean,R_mean__std,R_std__mean,R_std__std,R_variance__mean,R_variance__std,R_rms__mean,R_rms__std,R_mav__mean,R_mav__std,R_max__mean,R_max__std,R_min__mean,R_min__std,R_peak_to_peak__mean,R_peak_to_peak__std,R_energy__mean,R_energy__std,R_waveform_length__mean,R_waveform_length__std,R_zero_crossing_rate__mean,R_zero_crossing_rate__std,R_skewness__mean,R_skewness__std,R_kurtosis__mean,R_kurtosis__std,R_crest_factor__mean,R_crest_factor__std,R_impulse_factor__mean,R_impulse_factor__std,R_margin_factor__mean,R_margin_factor__std,R_shape_factor__mean,R_shape_factor__std,R_clearance_factor__mean,R_clearance_factor__std,R_entropy__mean,R_entropy__std,R_dominant_freq__mean,R_dominant_freq__std,R_mean_freq__mean,R_mean_freq__std,R_median_freq__mean,R_median_freq__std,R_spectral_centroid__mean,R_spectral_centroid__std,R_rms_freq__mean,R_rms_freq__std,R_freq_variance__mean,R_freq_variance__std,R_spectral_power__mean,R_spectral_power__std,R_total_power__mean,R_total_power__std,R_mean_power__mean,R_mean_power__std,R_spectral_skewness__mean,R_spectral_skewness__std,R_spectral_kurtosis__mean,R_spectral_kurtosis__std,R_band1_energy__mean,R_band1_energy__std,R_band1_ratio__mean,R_band1_ratio__std,R_band2_energy__mean,R_band2_energy__std,R_band2_ratio__mean,R_band2_ratio__std,R_band3_energy__mean,R_band3_energy__std,R_band3_ratio__mean,R_band3_ratio__std,R_band4_energy__mean,R_band4_energy__std,R_band4_ratio__mean,R_band4_ratio__std,R_band5_energy__mean,R_band5_energy__std,R_band5_ratio__mean,R_band5_ratio__std,R_wavelet_d1_energy__mean,R_wavelet_d1_energy__std,R_wavelet_d1_ratio__mean,R_wavelet_d1_ratio__std,R_wavelet_d2_energy__mean,R_wavelet_d2_energy__std,R_wavelet_d2_ratio__mean,R_wavelet_d2_ratio__std,R_wavelet_d3_energy__mean,R_wavelet_d3_energy__std,R_wavelet_d3_ratio__mean,R_wavelet_d3_ratio__std,R_wavelet_approx_energy__mean,R_wavelet_approx_energy__std,R_wavelet_low_high_ratio__mean,R_wavelet_low_high_ratio__std,R_wavelet_entropy__mean,R_wavelet_entropy__std
1,T1,210.06,-0.20749561653828674,0.3229767397727653,59.72598408723519,31.81239660238883,4547.595859726736,6816.124802973009,59.72717408391131,31.812428397362186,47.344487697326436,27.738518530319123,207.2872335375217,60.51151685618332,-218.9365602437283,68.7990674506155,426.22379378125004,126.98843010150381,3128246612.596767,12817816623.327726,11357463.749221187,42336222.23620357,0.25739722412832877,0.03233070746536652,-0.0280646232636397,0.07539278069623231,0.39034421254458906,0.951235219718057,4.015668109529891,0.9398423352937723,5.189437331313506,1.364918784317172,6.251098460445254,1.7834408089099203,1.283539576020512,0.07342425970990443,6.251098460445254,1.7834408089099203,9.329512128359573,1.81739251239905,5584.506902778688,2012.667080764546,6347.829623948199,739.6920319472897,6191.83059957399,1227.9690036471309,6963.272919790992,395.68862201812794,6663.050425468189,835.7756747373287,4247946.192877676,3935860.6796682137,20658.834176679346,52807.16620406144,2614845369832069.0,1.1895653138620676e+16,3128240581.9646726,12817804579.102913,1.4363595339557644,1.4709553932401758,9.188899925198779,9.850968773670738,13170176772859.904,57909565129468.15,0.11594991413491854,0.12311241991829296,2547099734794677.0,1.1625262034662226e+16,0.7652023775312765,0.18862743537775806,53822314953998.25,216649632639728.38,0.11866349219476685,0.08558082634483098,750082070566.2808,3022039228202.8076,0.00015783329250705823,0.00019786779498357155,3061239828.9392514,15093412269.508865,2.637379332528389e-05,5.7683008937686776e-05,144946589.26076204,547822596.1412855,0.08959703783033451,0.041833453987475996,1113374216.6666493,4506446408.211038,0.4164781395214486,0.06668215788349016,1847778204.4962852,7688187530.415064,0.43982950854552283,0.15267901721151048,22147602.173066966,76882158.2526131,0.4922570516348367,0.7546592493139396,1.006690158173498,0.13201348184414158,-0.050569318957530064,0.39569522903477666,49.07277842907946,25.31620862235029,3033.7882298786913,4420.262200739084,49.07354043195386,25.317839589577012,37.28757604642923,20.332899190778225,189.5703441817401,60.19590214797158,-223.654241913498,72.43619914195422,413.2245860952381,128.46149402646034,1592015891.355716,7024972491.098455,9229744.990280498,41085900.776871346,0.25773512750363026,0.0408257186417483,-0.1390511311459948,0.21513710804619898,1.2864431806499559,1.688191343210735,4.833118895339063,1.1437208859836885,6.479304695021426,1.8688187501273859,7.976176366178651,2.6406719459687733,1.3266047541717723,0.10397332919763014,7.976176366178651,2.6406719459687733,9.189590820456111,1.4316406199892164,5758.779398667999,1360.9893490600034,6270.636954158819,942.9087627562428,6068.332527296177,1427.75639608504,6994.849005860716,594.6907782341248,6496.252255584587,1031.1487840817056,3050449.035450856,2297628.3426686083,13735.694923946841,37915.31023518631,1250006050544344.5,5870596091035101.0,1592012190.2686768,7024968634.712609,1.8552001233498652,1.5413581383810975,11.396608632893434,9.561258670534535,17598694449543.406,90901772838374.33,0.11772838477765092,0.10879452070239487,589334664254207.0,2706759962425611.0,0.7979836498399122,0.1645008096393201,642757522329002.0,3542694818789404.5,0.08419944990805656,0.13682912240203002,306495338333.50433,1611056129823.2332,6.810222255770202e-05,9.6785745624504e-05,8674172917.077618,39261846054.71352,2.039405061998186e-05,3.9686432221012886e-05,295732318.41826534,1472965181.1310623,0.08219414205145699,0.058955281946861296,759558373.9159515,3434207190.105732,0.40900490038416265,0.053475808404305304,517134982.9159346,2401620793.7428436,0.4757237285316702,0.1047127311752235,19590216.105563916,90966862.61026856,0.46939190823546134,0.6286886906113244,0.9903505902443587,0.11396680662414153
2,T1,226.39,-0.0816766510991641,0.23753478446979331,57.30839123263079,21.427356758572344,3729.8794522237886,3167.9353477854224,57.30889596832475,21.42744289812221,45.383477162260164,17.361538883495616,184.94973652135005,59.30244229810524,-208.92871103747348,69.46322482491985,393.87844755882355,126.24143415796823,934568871.7097095,2544451874.4975753,7902650.473496266,23054129.839831665,0.2265516106618828,0.06251356825906107,-0.2219148878787063,0.20022950350932373,0.07443247225776835,0.593983008582868,3.753349459434094,0.7038477836121037,4.767773996076671,0.9668876791792121,5.689136000037862,1.229109331198555,1.2668300226443765,0.056526756573857376,5.689136000037862,1.229109331198555,9.836403337183853,1.7837098210835387,4906.767216211109,1955.7427657199328,5629.788194511789,1678.5778754713456,5130.8005791825335,2160.358318995144,6533.432204552222,986.8738012183402,6011.567248679912,1629.7077281302193,4287504.453821372,2570809.6538529764,17440.705333298894,25485.08849847914,407440693965049.9,1702527748540272.0,934565299.010765,2544452684.2076674,1.4175666385747305,1.561139715255734,10.167338089013157,12.297740187245587,14481175763427.604,62098044707576.055,0.28918838924106405,0.36054458331418604,172062329636592.22,633016453425871.9,0.5720327117962986,0.31529318482847274,220592991013184.62,1018170360753111.0,0.13856593644929713,0.1583382315411782,300212151623.8286,1141566913859.9453,0.00019646151717348168,0.00038308279576050824,3985399530.489208,19421037203.402863,1.649305206841042e-05,2.304402453926749e-05,161528923.0177014,539357767.0014081,0.0784027649862186,0.059523192312574705,427642060.1071014,1263502019.8184478,0.3290991293333556,0.14397443163499016,294686118.79657835,715423655.3982912,0.4196761463380251,0.1381661913331178,50711769.78832776,97445668.13846943,7.666734706673088,13.226510332038774,1.003746020375254,0.11151592461777118,0.014773343830297428,0.3500327279939389,79.89811385850106,33.7425024217745,7480.096309693035,6608.679907313718,79.8991400589811,33.741797938814585,62.09924739166941,28.173873742294244,260.39291742064734,63.75712794468654,-273.2024415052786,59.74457717433513,533.595358925926,121.16670215782598,2701103901.1327887,6584013369.832474,15524960.7805613,42586915.92997562,0.24570330720851594,0.044860219911145506,-0.017134001689587015,0.10611644616275902,0.3603427571517478,0.7783533287606779,3.7417406743839288,0.9405819862547055,4.872641415869778,1.2744857059404051,5.928786594982097,1.5883375462059819,1.298042481547114,0.07070525974993781,5.928786594982097,1.5883375462059819,9.863709571393995,1.883856202886849,4919.072645201753,1035.5217384980494,5850.16961548896,971.3348295681592,5354.1732496577015,1291.7466811876684,6665.409805539237,588.6760996646256,6208.477513143028,1062.7238543565322,4499714.302199104,3511040.306575434,28531.02897625812,44267.993301828974,1414920525875723.5,5412994074665273.0,2701095022.0455666,6584007923.446745,2.621349251987908,2.2060821699131363,18.14245484148498,19.697336994316323,61540486400073.5,249971155497435.2,0.22493596935208476,0.2096782849912753,699030480041674.2,2223857876877776.2,0.6397557917293972,0.2304597732482159,653857798117108.1,2985918016179728.5,0.1351570932455473,0.14773409468458676,482021413619.8642,1718937854180.357,0.00013917210334516702,0.00016551258154002266,9739902972.196636,41758136572.43721,1.1972916584081083e-05,2.5755527100802052e-05,397795743.20698744,1294385055.5876524,0.07729383652113142,0.050105368879537864,1166954021.374231,3125399048.034777,0.3352224774324487,0.07853204858440681,1048389720.8882009,2202841407.887059,0.5136478419806307,0.11337216260161909,87964415.66336717,218420814.0828363,1.1575839779840253,1.5281019315984188,1.0156759685417467,0.15948126785682668
3,T1,242.72,0.09452910349999179,0.5925100318060331,65.65463048668327,17.581217356857177,4601.447401989092,2416.8121273524275,65.65720820474954,17.581243582796635,52.13805305124248,15.233675637824453,202.74913826351823,37.912092960164074,-235.22990397177588,52.04345452658549,437.9790422352941,85.60831912885085,818027560.2589805,2428879751.2241807,7569219.859214118,23312542.315344915,0.24117488255364197,0.08223134606907173,-0.15399352489826537,0.2098419153122157,0.12980994947655666,0.9842548900093916,3.6851504350596174,0.6835103998810502,4.726634363319551,1.1382226978692767,5.687321191153329,1.6311064628362841,1.274223230631817,0.0862820268582566,5.687321191153329,1.6311064628362841,9.89107657214003,1.6309436964122335,4758.75889504638,2296.636879493192,5597.565313119419,1892.2548760630634,5516.422116360008,2994.903967699046,6339.175349451943,887.3670936303638,6063.643294041131,1804.9193488264664,5131131.706058133,3165277.003835471,17438.62749072661,23367.52222590294,344926345733332.94,1371892836856448.0,818026759.3279192,2428878953.307176,0.7736198414884964,1.0976546255763928,9.98298393359256,10.968139962799585,11496307105910.33,34057688168157.945,0.37704884396175586,0.38085311240846564,120426512945532.1,476754602681782.25,0.489544754135896,0.3398685722630578,212741536796248.44,860359961535554.9,0.13321525164406794,0.21598844303327622,258001507249.41205,1035294852786.9843,0.00017732780540708534,0.00027924256834096676,3987377639.980294,16121524417.061495,1.3795412746642883e-05,3.821168207303243e-05,170364160.82388097,590640668.674483,0.08460791377449975,0.07107768878646462,389619749.82550657,1272115417.149888,0.32565189497077746,0.14951238333216849,194789919.12258574,515079847.0701633,0.3559624877998862,0.13009466429860833,63253730.48700636,93260663.3182631,8.420958107787076,13.38431379720049,1.0529958910304555,0.13627060818091224,-0.013044561031109913,0.12348868360926575,62.55003117540133,20.18715684047046,4299.651636280343,3065.9311721814765,62.550148153514044,20.18715744429174,49.771643456148894,17.491888725244973,233.38625976659432,75.66438041210588,-238.45671353340563,76.22988017709912,471.8429733,148.00573401765294,1134238355.8418272,4342881575.390615,9430439.923873048,35832415.73802637,0.27076365428924254,0.07116460541898857,-0.03078567684013611,0.10322416216727189,0.18769139569540083,0.6968102255749453,4.020694030299714,0.7741060765790824,5.112051896388172,1.0986370999202428,6.090684669847486,1.4114696003589946,1.2667822326531784,0.05399200635122492,6.090684669847486,1.4114696003589946,9.554325781469926,1.625038014874129,6133.680033407463,2590.077364134799,6450.897406595446,1611.8228729304572,6334.984501984259,2399.3011944957257,7033.145235685772,765.5584596346295,6871.93067966007,1616.1558449953654,5622641.320163811,3044104.3551055687,16486.297904931514,30130.14920044427,662320548813166.0,2935385428649203.0,1134232614.9091306,4342879447.841844,1.492662114364474,1.7011319656577266,8.613987141105689,10.27630313869874,33715545876933.793,141623097153155.62,0.21357684243492842,0.1925182197362783,143192242617464.0,629480246902919.8,0.582557454696595,0.2572527597924084,485238141430330.1,2163549086388127.8,0.20371902970385322,0.23831171068039847,167463933710.46555,745722531991.169,0.0001216158765793136,0.00012360990071619128,7154954659.475996,31931591028.36718,2.5054737270455547e-05,7.213251330039045e-05,289320048.5259446,1208103718.978559,0.11340930321881862,0.09577592417415197,590573164.774088,2382993581.101968,0.37167005965809513,0.09315024521009263,197951228.24978095,579562661.439964,0.4347378547382813,0.14130828595178996,56393914.29201309,178354097.73413312,1.0669071140246762,1.3439579333637748,1.0713276101109448,0.13035403479768867
4,T1,252.51,-0.03901637845200287,0.08978397548856645,65.37255232107296,32.991941316257645,5320.174627563141,6726.430574737459,65.37261797612152,32.991952180839775,51.39496187849307,28.961832823703187,237.2074530048819,66.51702167225746,-254.08285372588733,65.69387277249466,491.29030673076915,129.56346394436918,5882068832.749895,20886653204.510983,23259584.290875908,77631778.97432865,0.29918843603557643,0.04260887873377238,-0.03789494711121209,0.079605432221986,0.6893277685490123,0.9946829252717764,4.24655056306439,0.8990226638846907,5.537231368339866,1.3759951947245284,6.6874898468220625,1.798735151439045,1.2926714818454574,0.06092387525505842,6.6874898468220625,1.798735151439045,9.808166360506672,1.881661060710486,7011.542768915367,2557.4843272295257,7428.267869317903,1055.9098418365606,7306.602508268772,1785.7373759658735,7767.0472476123505,546.2592635838095,7689.047506851732,1055.731662683654,3941926.244960455,1526926.8255751417,30321.598966449146,71841.26306394352,8160164051174311.0,3.1960276547395364e+16,5882060016.404031,20886640093.38211,0.33530968815940443,1.2789329395355784,4.187305056518613,2.901938573474159,129244355018403.14,470920318727046.0,0.06325088739690589,0.05826755444927522,7384016417889984.0,2.894067237736971e+16,0.7506303575594644,0.16724032902667452,643211795638376.1,2542281966686083.5,0.18601741061448854,0.14695337480201182,3672641105346.344,14611196089521.4,8.100874257860353e-05,0.0001198068368502983,18841521973.62045,69702329760.48782,2.0335351975329624e-05,3.014548625580413e-05,378464217.1107572,1280866273.7064683,0.1381282189808319,0.059807083380839066,2176941208.267223,7585329089.44638,0.5154922690283862,0.08115949616839382,3241435314.1419115,11733758911.860918,0.32781403834352496,0.1414852398907555,85228093.22999872,291299305.1171119,0.1352865233362523,0.1266894282830337,0.9970536216170507,0.07257367179858117,-0.011267883941052903,0.03301625651747622,53.6551596567334,28.617102456245465,3672.222880999825,5503.9004841700635,53.655172253772946,28.617099411481238,42.380862605262855,23.622709396647068,204.69200873985122,68.44392584991071,-209.4598940726488,65.47951354595308,414.1519028125,131.2435741420884,4035891843.642842,15967842590.835428,19959762.978180166,79111899.64193444,0.2567583077986373,0.025148835586923726,0.043339653948630666,0.1260377390133124,0.456127567197829,0.7731203789983787,4.322779524924388,0.9452193855786613,5.538593475698435,1.331218917315414,6.610925499100263,1.6683101389133776,1.2742913467793344,0.049308449311112196,6.610925499100263,1.6683101389133776,9.473103808920015,1.7186456552535436,5597.194856306185,1349.0136430028726,6302.611329175549,624.4481092973358,5866.92432057288,1163.767093011772,7112.85601268589,485.47495337935715,6601.9745816872655,615.5484669041383,3852468.144686315,1736843.1790514325,22116.371459570983,60507.55061599217,5346198450894287.0,2.2703068253180428e+16,4035886203.0362406,15967835495.17912,1.142725416909915,1.2722672464949698,7.500394781271577,8.99311165175708,115814800635393.78,454760903542872.5,0.25243167375084263,0.1713897992678833,3049539235476312.0,1.2147166759155214e+16,0.6652056984702307,0.1733041249396134,2178562883008265.2,1.0807379325073846e+16,0.08224630949657953,0.09141007396627747,2249824121130.6016,9573642690988.807,9.5783060225319e-05,0.00014877468983193388,31707653130.617153,132613270572.09163,2.053344747425013e-05,3.100710299180943e-05,619249004.2235131,2751509938.522943,0.08521652652562783,0.029379149871292618,1830114844.2255602,7469088699.186316,0.41621414541337576,0.07178700170475875,1512371317.6634026,5784672977.801798,0.45101161189116334,0.08448879378219729,74156677.5303628,285164518.2843255,0.6134897551547123,0.494458193293177,1.0446769094752533,0.09290795319743601
5,T1,262.3,-0.1022866336796525,0.21684117581056425,80.91833622152362,36.36463514168892,7787.514657785938,7348.062588599819,80.91863556747637,36.364724586025105,64.34761699829609,31.80050361632773,257.7346335612757,64.53724721645699,-285.01756050122435,75.03355004766647,542.7521940624999,137.78972592344147,5285931015.080329,19496522426.8384,20687536.86745193,69849200.97995576,0.3041433826635486,0.031921477263291406,-0.04036116249703897,0.05764523495784017,0.23602119496149937,0.7304123672275533,3.813923003509528,0.9151757292935333,4.8978599869945505,1.3069218171101962,5.878920104121661,1.640405977537424,1.2755100386973788,0.04627244904340006,5.878920104121661,1.640405977537424,10.3107047207464,1.5103333398370018,5963.385696674713,1447.6669765791946,7519.2153668817255,840.3726255638006,7631.7570752032625,1485.2450109998508,7720.879741308775,530.2112885703514,7758.379571278016,841.8628408225013,3656204.0506244665,1638499.86179067,32915.63988690241,66952.55937730665,6445462439132418.0,2.5711315262565524e+16,5285919230.88778,19496509512.269314,0.30499795672115687,1.0506251868548022,5.714458278519947,6.191429199760604,109771432657500.83,427713585159690.6,0.08063516889420155,0.07033660661205504,6004683983388470.0,2.3971828202610708e+16,0.7765523775135255,0.11648382339297875,328433085330488.4,1301525861142353.8,0.1427512441282318,0.07958808700764503,2562194672209.8574,10246466766904.059,5.77897062564942e-05,0.0001045010053285155,11743083660.832407,46863283369.39257,3.4197508513332808e-06,6.6178644252663866e-06,323971926.07329017,1027846120.019075,0.13861848930686194,0.04184564064010201,1977503985.0012765,6968114901.7808075,0.5401962763453829,0.09191323093097889,2899513380.1565433,11206512945.175993,0.30095585538806113,0.13303676914636126,84941723.8492117,298131764.1922526,0.14971959532240267,0.07065715682249132,1.0034665047679092,0.07044429273901696,-0.0013323856035439355,0.13776507398968058,56.28059894721658,28.38321110364448,3939.545545721732,5347.4124678809885,56.28077275544953,28.383185848601215,43.942374071611084,23.63038480552641,212.81991263334908,64.86126877950845,-222.67733119998422,76.05288115225136,435.49724383333336,137.95106953124,2829649128.7327323,13152767550.569935,13675672.007403247,61331618.23831698,0.2684320041678151,0.03793696160342974,0.03306005979441812,0.16306435572393646,0.5934999324545077,0.6219879372353113,4.293202090648921,0.8615124979475945,5.560482937468138,1.1508826943718282,6.690914315941446,1.4041304041274123,1.2929282277417125,0.03892741852751163,6.690914315941446,1.4041304041274123,9.256167261192603,1.7196252487454746,6107.695980667452,1393.8313911763703,6667.011307755081,975.4711038411002,6219.25960289076,1202.8272945612546,7294.0870804303095,656.7344749885195,6905.80505679793,960.0337331781335,3212469.5619055764,1591629.2540890817,18390.360530112066,50987.86300428258,3401816329660653.5,1.6634611877865084e+16,2829644110.265013,13152763046.020464,1.1227840759516783,0.8385586469374618,9.025105565342132,10.823832124895368,71542840864026.08,334855983577008.0,0.18479162095691115,0.16698781961179515,2219270972325725.0,1.08582415675368e+16,0.7109754278543351,0.16171559532069774,1109528813377718.1,5434472525895215.0,0.10412357836839709,0.12418240112238554,1443772678010.6492,7072329727017.598,8.150590819862775e-05,0.00011257348129686102,29930414786.55045,146585556109.59637,2.7817636493666307e-05,6.16330386387772e-05,391741047.38099813,1863386871.1568382,0.09859390023047092,0.04592306117104221,1232818657.7861254,5750746536.138041,0.4608357566573568,0.10244224714376915,1151708732.361932,5304137660.083093,0.4102759205029083,0.1307201631568946,53380691.20367528,235103863.98871204,0.4120138617850769,0.4073043309967565,1.0064223409051285,0.06336986888937851
6,T2,134.68,-0.21044277959981725,0.35629756028186826,92.215917726178,31.419584673006046,9392.246753003008,5189.27861125831,92.21663931293465,31.42003476465521,74.68476238478573,25.460468490100897,254.6559936734121,69.45142466828324,-297.18273682658787,89.80018522320962,551.8387305,158.4278452002078,1309931265.768505,2166828736.92727,7848320.883337701,10609549.033854762,0.3057591908534647,0.03926587753507732,-0.17824487802757863,0.14775109720083662,-0.3473969906319443,0.34719733236203937,3.3018883539226556,0.6250026921528066,4.084584716968801,0.8419969823670356,4.792411392236961,1.036131252171964,1.2334149748601952,0.030919279225874,4.792411392236961,1.036131252171964,10.694256751303131,1.1169412762395234,6343.717083624107,1825.946257985019,7435.997262854295,836.3839204624117,7625.3835384760005,1391.1265446236123,7658.122314990802,336.2081714078911,7711.222802842853,879.232259885071,4235061.995880052,1913086.041457867,28751.325996610984,23172.913792269566,200818139830801.97,552145614379277.94,1309924286.82496,2166820108.9967732,0.25033978037680954,1.7776656024589015,5.470698284189165,6.154939624209244,7082372883879.987,11322059199487.797,0.11881124071116325,0.12139388522317016,179442749150091.2,516047871280991.44,0.7315030458303348,0.1364727332240984,14216592506048.166,33844001304051.566,0.14959247103762005,0.08565772027655817,76173024841.33528,237010249124.95798,8.9541243100954e-05,0.00014833326065905926,252265662.12647372,573512112.9265808,3.699912971109239e-06,5.994876654902552e-06,129843815.8397502,128051565.60832112,0.13759515701911865,0.04291631603364116,590659106.2241501,802226168.9791989,0.5270344165324794,0.089497900995446,566749407.8340229,1244096886.6030114,0.31007562385235166,0.13958976598089956,22678935.870580807,22370323.56139293,0.17070625942457912,0.08849102945316781,1.0212350024668513,0.07867441515342846,-0.029397784616448666,0.03987547401024882,83.07764234377812,51.267632104266795,9328.082443473126,12035.988360326413,83.0776556224966,51.26763343173301,68.26436900078363,44.5494046169994,243.146315361978,76.67807558907343,-256.91302056109885,89.88485196910439,500.0593359230769,165.70786960034502,1599754009.7277246,4380372440.540358,6112947.952680306,14636255.011996003,0.2449341468774289,0.018650817122725653,-0.010347175703483728,0.15039413003612362,-0.19479474888930698,0.6808994135061689,3.5074496520540746,1.0698386802914273,4.368179680293602,1.466570010802317,5.1357357694816805,1.8118744493244037,1.2325970721263881,0.04861064193667798,5.1357357694816805,1.8118744493244037,9.792959286609477,1.6480119609209563,4620.715834155463,835.5518175762254,5960.841112937249,342.28711837195704,5341.816157662264,570.9274200094073,7114.335923800634,362.36842118909715,6311.374070250588,418.9565232975283,4355690.432034809,1744903.5040239363,23386.777259074435,33771.69995346951,282448985296114.56,965464055956497.8,1599736166.9475665,4380353891.844816,1.5339857614993677,1.6463497231689361,7.7059923886547335,11.83348172443096,10702651534435.428,18389035192650.54,0.42093208229543344,0.2759513187757596,232341354724360.03,820232495987481.4,0.5144643635796329,0.2644315622106924,39345724167426.375,139839759356105.61,0.0644801660957992,0.031342836377635734,55945543898.28533,198084929275.1647,9.409731471020595e-05,9.371579968629762e-05,3309324427.3470535,11853992099.907278,2.928303754801673e-05,3.499406148511845e-05,126803764.74277928,377735505.232527,0.07545530229191885,0.017599466247611547,607908473.0293208,1731272972.9344306,0.37101506136884865,0.03935780372907093,837397336.4776993,2234574496.0804543,0.48419299321546166,0.0822043284394847,27644435.477923512,43570662.56856572,0.8852484500786333,0.5276702997557391,1.0707782753005686,0.12505430352261074
