mean,std,variance,rms,mav,max,min,peak_to_peak,energy,waveform_length,zero_crossing_rate,skewness,kurtosis,crest_factor,impulse_factor,margin_factor,shape_factor,clearance_factor,entropy,dominant_freq,mean_freq,median_freq,spectral_centroid,rms_freq,freq_variance,spectral_power,total_power,mean_power,spectral_skewness,spectral_kurtosis,band1_energy,band1_ratio,band2_energy,band2_ratio,band3_energy,band3_ratio,band4_energy,band4_ratio,band5_energy,band5_ratio,wavelet_d1_energy,wavelet_d1_ratio,wavelet_d2_energy,wavelet_d2_ratio,wavelet_d3_energy,wavelet_d3_ratio,wavelet_approx_energy,wavelet_low_high_ratio,wavelet_entropy,segment_n_samples,segment_duration_s,experiment_id,contact_id,channel,valid_segment,quality_flag
-0.0004289735361787766,35.57004891983629,1265.2283801595468,35.57004892242299,28.120444874909836,201.7447943279956,-207.8187886720044,409.563583,170399693.036291,3259374.951788,0.28046897043318136,-0.0394371338094101,0.2730388986835228,5.842521867913196,7.39030942065291,8.765075010093007,1.264917716652439,8.765075010093007,11.51753107623095,2284.691748527981,6637.274922176337,6546.306402631441,6776.178884126022,7262.521524539185,8690800.501844073,13053.674878825817,11474630130886.22,170398427.84208822,-0.39673646101203897,1.9944322366632297,3511167133949.84,0.30599392694138733,6510313845422.145,0.5673658994810087,1453116722112.3672,0.12663734739484267,28591907.06015601,2.491749776160129e-06,3837494.808898854,3.3443298521400556e-07,20683125.692772076,0.12138006427257526,77506388.7537837,0.45485051864076304,44122435.00990775,0.2589349442109076,28087743.579827324,1.3580028472022905,1.261327952145523,134679,2.69358,68,2,axial,True,valid
0.0001792474264647163,34.46709161086016,1187.9804041114269,34.46709161132626,27.03611767716258,234.1121669000126,-195.2368620999874,429.349029,146101394.04278708,3000251.3667850005,0.297921647070303,0.0732036102556734,0.3603065928426257,6.792338893574472,8.659237605618154,10.33455876299396,1.2748535874453364,10.33455876299396,11.41624490775205,2282.8358390997128,7045.968385809131,7329.8748607531115,6898.654275557815,7617.842225433516,8385849.677776154,12087.191819276877,8983993872025.016,146100206.07599387,-0.5611289779903401,2.13650338552754,2251189865527.4077,0.25057784962847307,5359492552125.591,0.5965601299901095,1373283426805.3264,0.1528589006590434,24177619.152393475,2.69118829518344e-06,3849947.537403713,4.2853407874552845e-07,20130663.9361943,0.13778557054903173,71353039.7640688,0.48838028022629615,34742191.45193598,0.23779507156352975,19875498.890587844,0.9873245588712214,1.2360304014691237,122983,2.45966,68,3,axial,True,valid
-0.005458157624114337,35.71169574894491,1275.3252132652103,35.711696166055944,27.833273738828513,245.92449644844064,-335.7292825515594,581.653779,130671099.728832,2561906.4123389996,0.294563732188171,-0.010788699695532155,1.1196167074977126,9.401101560408701,12.062155738553736,14.418517196296342,1.2830576992542362,14.418517196296342,11.230136514989399,1560.1057963517826,7035.41126538222,7485.77507539454,6883.553375648903,7645.430938174292,8955602.557325577,11431.090388430635,6694345931037.25,130669827.46847124,-0.6261341253832449,2.206748032300318,1677521037272.207,0.25058774293312996,3956644388005.42,0.5910427140702543,1060150260215.9202,0.15836502492360088,25624451.45623548,3.827775218103365e-06,4621092.2470444245,6.902977967749588e-07,18265433.418401547,0.13978173793827323,64033803.43473087,0.4900379928508564,28845837.41481013,0.22075147048330415,19526025.460889354,1.0690151727370356,1.2421229605403388,102461,2.04922,68,4,axial,True,valid
-2.2134403718516085e-05,36.42813936157706,1327.0093373464802,36.42813936158379,27.856036243242983,219.9935824958852,-184.8157285041148,404.809311,126957637.32265933,2284975.6362650003,0.28365962517377263,0.025703241740173518,0.7256597442567263,6.039111147353271,7.897519251298396,9.625470976467488,1.3077287465986418,9.625470976467488,11.130507145785876,2244.1257630236637,6573.217131951811,6509.741617192072,6656.026311980766,7268.555825902476,9624720.330476023,11267.43020246403,6073145539346.247,126954983.3673986,-0.44495928370185894,2.008541014352684,1763891386444.3884,0.2904411519560365,3503510699632.0063,0.5768856808936522,805721680795.6212,0.13266958210956267,19498668.747924097,3.2106374895180036e-06,2273805.4831835716,3.744032591434222e-07,15610743.226190206,0.12296025316315506,57534843.73387572,0.4531814308079201,30568913.862319916,0.24078042492733134,23243136.500273403,1.488919275879082,1.2700654940270721,95672,1.91344,68,5,axial,True,valid
9.727769760289361e-05,35.18020542411035,1237.646853682603,35.18020542424484,25.370715386828525,297.7657982924486,-323.36283370755143,621.128632,123001057.26047857,2139213.451999,0.2847497534764847,-0.03674391129949594,2.9177779917108477,9.19161300532637,12.745515007251862,16.08878365539722,1.3866461740573397,16.08878365539722,11.103363756745718,1262.791423080406,6532.180927349599,6547.90054637111,6730.558620213148,7282.00341840718,10358186.118063992,11090.528374564421,6112107036905.806,122999819.62701854,-0.4579102728162622,1.9387051612326307,1756415483948.2412,0.2873666107845862,3539721140575.521,0.5791327146599629,815925568404.8497,0.13349333764578575,39173791.161036715,6.409212228205359e-06,5670186.031065008,9.276974367149636e-07,15352057.613993859,0.12481240369733498,55406148.98938047,0.45045262393190044,27294965.392523527,0.22190838030539173,24947885.264580633,1.6250515658461242,1.2766359215309275,99383,1.98766,68,6,axial,True,valid
-0.0006038868040279745,47.30077439877326,2237.363258723644,47.30077440262816,37.28752165844299,206.5705021400005,-246.6459278599995,453.21643,329120610.1384105,4536214.034108001,0.2681694889905575,-0.1439498481791903,0.24806332934677933,5.2144162748906275,6.614704246618787,7.8592286025322,1.2685416541197396,7.8592286025322,11.602345746063069,5254.857173933733,6546.478502909917,5598.156381286454,6957.536333501158,6975.872150655763,5806411.473232983,18141.55824541511,24207150003576.223,329116135.57178897,0.1639516614659592,2.3854115696552443,4986785346054.13,0.20600464512829522,16257936687623.152,0.6716171331702121,2962347294910.062,0.12237488900892596,60781704.024737164,2.5108988053429515e-06,19886604.171744697,8.215177816804855e-07,34037806.99022259,0.10342046636310058,142184861.87813625,0.43201445761279145,129324286.68814413,0.3929388883721302,23573654.58190722,0.6925726615900604,1.153116624167889,147102,2.94204,69,1,axial,True,valid
-0.0025279231007609942,44.030199370323956,1938.6584565904761,44.030199442892275,34.505617127460894,226.59538979145643,-217.76081220854357,444.356202,261170252.15739402,4268521.861618999,0.2995932183259598,0.042177677951263634,0.383022278133911,5.146363011263403,6.566913118940178,7.829837079581722,1.276029907833472,7.829837079581722,11.507797855768507,2227.261592820505,7356.371697431383,7480.125002783612,7218.497738324285,7783.276235267185,6463184.403705443,16160.702780950152,17592036487932.412,261168314.37421,-0.59128872087907,2.6222744288879283,2243742533574.6216,0.12754308093402142,12505317750974.832,0.7108510580655679,2842927385473.878,0.1616030859999658,41299181.47912953,2.3476066291392403e-06,7518727.599042378,4.2739381561651435e-07,37062719.40301083,0.1419101873082967,136182068.06607237,0.5214302430737882,66677205.11936496,0.25530168374299406,21248259.56894562,0.5733054646610604,1.169317488270659,134717,2.69434,69,2,axial,True,valid
-0.00018907561891891506,42.287808921819796,1788.2587834083417,42.28780892224249,33.032382450975554,235.1442161046779,-217.61599189532208,452.760208,209655459.7709853,3608668.485516,0.3079094840454115,0.045756316428172114,0.44063291185667364,5.560567503912256,7.118596923902054,8.507945892150955,1.2801925197191555,8.507945892150955,11.364841523199248,2085.46571136131,7379.87677212133,7697.884680996246,7195.875292725079,7816.299133914347,6631950.979134251,14479.360597715451,12290003052024.031,209651883.31867474,-0.6484785076637967,2.6688176997292374,1506500796537.358,0.12257936716209793,8734893919342.649,0.7107316314216949,2048575533271.1084,0.16668633234665714,26563194.909708135,2.161366014090083e-06,6239678.004502165,5.077035357997374e-07,30169275.570773248,0.1438993079585351,109629936.1587668,0.5229052287907021,52066466.91345146,0.24834300509190513,17789781.127993587,0.5896655054332028,1.1732429548288403,117240,2.3448,69,3,axial,True,valid
-0.00034453351159323506,43.807898950325594,1919.1320104419385,43.807898951680414,34.41423595232031,233.75240446368818,-225.7550425363118,459.50744699999996,192582978.12774983,3176924.978819,0.30367321720412965,0.0159895490055328,0.3354160922341656,5.335850612728744,6.792317132582485,8.091986423720135,1.2729586387555838,8.091986423720135,11.215531652919111,2306.4504877975864,7325.822007685776,7507.79778572781,7172.449969717169,7741.654922970216,6265552.858055742,13877.357782617531,9662754636668.453,192581059.02677536,-0.5656728168217986,2.658723962947549,1180826492835.1902,0.12220391981745676,7016546388242.873,0.7261434913825002,1465357661863.938,0.15165009533649582,19961891.88697035,2.065859336965722e-06,4131834.5665566614,4.276042103850052e-07,26820379.661375754,0.1392666159912871,100323561.65258808,0.5209368067100851,50817757.65032612,0.2638746069064122,14621279.163459715,0.545155562600627,1.1615478269038624,100349,2.00698,69,4,axial,True,valid
-0.0011192562551349855,43.04871542710372,1853.191899923758,43.04871544165392,33.56474725037104,214.66327347366718,-242.03481552633284,456.698089,158134718.1192913,2569470.6247429997,0.29431618422594635,-0.07600741302437672,0.4004463155771192,5.622346986273472,7.210982812440217,8.646771551572948,1.2825574141982181,8.646771551572948,11.042666549348139,2214.9043137898298,7058.791749192734,6701.550433019652,7056.338003364162,7580.908827074851,7643637.685949978,12575.089067517705,6746896820479.437,158132865.0560033,-0.5460265047262262,2.5048435799859887,1186004351945.9282,0.17578516220167278,4393853048514.422,0.6512405874026977,1167017229453.8757,0.17297096139243273,19526642.985729422,2.894166533932833e-06,2663922.225186635,3.9483666284929725e-07,21161671.624620207,0.1338205289533991,78057557.85816501,0.4936142979006115,41347941.70418215,0.2614728896724042,17567546.93232378,0.8301587532378633,1.2124991196601171,85331,1.70662,69,5,axial,True,valid
