mean,std,variance,rms,mav,max,min,peak_to_peak,energy,waveform_length,zero_crossing_rate,skewness,kurtosis,crest_factor,impulse_factor,margin_factor,shape_factor,clearance_factor,entropy,dominant_freq,mean_freq,median_freq,spectral_centroid,rms_freq,freq_variance,spectral_power,total_power,mean_power,spectral_skewness,spectral_kurtosis,band1_energy,band1_ratio,band2_energy,band2_ratio,band3_energy,band3_ratio,band4_energy,band4_ratio,band5_energy,band5_ratio,wavelet_d1_energy,wavelet_d1_ratio,wavelet_d2_energy,wavelet_d2_ratio,wavelet_d3_energy,wavelet_d3_ratio,wavelet_approx_energy,wavelet_low_high_ratio,wavelet_entropy,segment_n_samples,segment_duration_s,experiment_id,contact_id,channel,valid_segment,quality_flag,segmentation_source
5.815479120949974e-16,37.478551634994645,1404.6418326569599,37.478551634994645,28.268364944934152,204.74648560106303,-268.303425398937,473.04991100000007,241809091.49189565,4198277.660193999,0.28963281808201036,-0.03333748630572998,0.6224584424809825,7.158852562178746,9.491296221821594,11.892827932013894,1.325812501288996,11.892827932013894,11.684633175872834,4999.128666860296,6768.067321976337,6332.558814986929,6997.504017717717,7263.715863527671,6954832.871259602,15550.12161498642,20813717550164.94,241806282.24086785,-0.182418952446704,2.010876810200468,6529409730090.375,0.3137070402898127,11723140375579.176,0.5632410619258295,2561120196384.717,0.12304962773766577,40033301.879108116,1.9234094910061307e-06,7214808.792494965,3.466372009279904e-07,28690896.723954048,0.11865102567872503,110354910.40018469,0.45637204837636725,78655099.05255516,0.3252776749098841,24108185.315201506,0.8402729809094314,1.206090328982102,172150,3.443,68,1,axial,True,valid,full_contact_original
-4.228504448139564e-16,33.883532223544655,1148.093755943989,33.883532223544655,25.994222485458003,201.7447943279956,-207.8187886720044,409.563583,171642312.70113823,3359501.062879,0.2869546023103524,-0.041172853765864784,0.58364961828552,6.133327166156283,7.994806876345575,9.751566690380233,1.3035024318384165,9.751566690380233,11.577702117210855,2284.5848216077375,6646.7351894957965,6546.735160733635,6782.182687229965,7271.70819175625,8698651.346773205,13101.145619565485,12830434516776.316,171640016.5450599,-0.4015542174190044,1.9983170624211173,3909653344455.372,0.30471714261456545,7284197669768.012,0.5677280578645739,1636547137823.8076,0.12755196526539733,32009445.777891956,2.49480605945483e-06,4355176.260260197,3.394410574767072e-07,20907560.55907081,0.12180889566242825,77752750.64549987,0.45299290962644045,44653599.13868499,0.2601549608366988,28328402.357882395,1.3549358031438072,1.262786145312402,149502,2.99004,68,2,axial,True,valid,full_contact_original
6.754227528506986e-16,32.941837441982194,1085.16465405398,32.941837441982194,25.019808630228727,234.1121669000126,-195.2368620999874,429.349029,146483121.1567846,3056483.6765099997,0.3036611204124872,0.07642249677979436,0.6694268117452933,7.106833895113725,9.357072644318745,11.529249145450972,1.3166302719910026,11.529249145450972,11.460047377309913,2282.812418973679,7050.618729187847,7333.298762103017,6895.092583642924,7621.902981208682,8382180.590583346,12102.976328166946,9886658537795.438,146482036.00016946,-0.5632230174080148,2.1395981756669054,2471626086361.8765,0.24999610099945946,5899744914890.052,0.5967380073192654,1515257335108.5574,0.15326283691460785,26380199.279004008,2.6682624041435093e-06,3821235.6725755753,3.8650426309025213e-07,20211287.22443505,0.13797690180838254,71597822.03165677,0.48877864880434846,34787552.462636255,0.23748505758149632,19886459.438056357,0.9839283969016094,1.2356911326091449,134987,2.69974,68,3,axial,True,valid,full_contact_original
-1.7512274187738334e-16,31.542017418981228,994.8988628593152,31.542017418981228,22.547978713396127,245.92449644844064,-335.7292825515594,581.653779,132005170.92189966,2705795.7505449997,0.30656989320249317,-0.01264326179904744,2.2304334614716597,10.643874743075722,14.889551157509397,19.3963122910139,1.3988844774028546,19.3963122910139,11.356080970237668,2279.133567477126,7048.5375154834355,7551.137305738533,6888.96448688122,7656.041778977029,8933094.614264356,11489.263734216027,8757355044143.321,132003181.1543716,-0.6324262234381377,2.2183007622133033,2176878091772.1094,0.24857711955254638,5184233411703.002,0.5919862088005756,1396208183585.9402,0.15943263423123238,31093132.05084966,3.550516325319469e-06,4263923.0672876695,4.868962198968129e-07,18521318.71040222,0.1403075241753999,64938234.78993821,0.49193705319588354,29104741.11846846,0.22048182594065338,19440876.303090673,1.049648602622015,1.2399873820368392,132682,2.65364,68,4,axial,True,valid,full_contact_original
-4.196582686244391e-16,34.8179411942534,1212.2890290064877,34.8179411942534,25.700366933609384,219.9935824958852,-184.8157285041148,404.809311,127126689.02676533,2315649.6125700003,0.2885451632590784,0.02685379407830756,1.0728892853537246,6.31839720988983,8.559939360561517,10.835243416937244,1.3547643613103146,10.835243416937244,11.165711789603543,2274.8295427454345,6575.647065420791,6515.043150717588,6655.234475515613,7270.677834448896,9623621.843369426,11274.993425687513,6665570122395.871,127125476.74929665,-0.44591580556813554,2.009642739593052,1933943445732.8955,0.29013923943804515,3845659347986.739,0.5769437988605925,885943410391.9716,0.13291337336850764,21417256.43479583,3.21311696396911e-06,2501027.8301005573,3.752158906403626e-07,15650366.143748553,0.12310842250012134,57796596.97622282,0.45463779021299244,30456191.82031493,0.23957354709287432,23223534.086478923,1.4838971735977835,1.2691292207112812,104865,2.0973,68,5,axial,True,valid,full_contact_original
-4.8769839827129834e-17,32.43360922754975,1051.9390075254005,32.43360922754975,22.363604494891693,297.7657982924486,-323.36283370755143,621.128632,124830446.2060167,2275908.0904759998,0.29471794785363964,-0.03930345923288086,3.8684321412405627,9.96999228297018,14.459334307284845,18.93067439348648,1.4502854061364217,18.93067439348648,11.218909243812302,1262.7773517490118,6561.207724125986,6603.352237774612,6738.619263527896,7305.239469947753,10317076.91415201,11172.707562443122,7406627279964.69,124829394.2758737,-0.471458441939511,1.955455558220112,2100310320488.196,0.28357175825083625,4308241438815.0063,0.5816738545044682,998027814366.6924,0.13474794621654707,43312350.27698127,5.8477831595689196e-06,4393944.519118082,5.932449889849228e-07,15700578.081556188,0.1257752299919236,56545818.08681592,0.45298098184712327,27586174.022539027,0.22098914856886423,24997876.015105505,1.5921627780362466,1.2751396127240753,118667,2.37334,68,6,axial,True,valid,full_contact_original
1.113819057568556e-15,45.458661786646815,2066.4899314327436,45.458661786646815,34.726062449518906,206.5705021400005,-246.6459278599995,453.21643,329972979.27131766,4594514.931572,0.27346455657358293,-0.14942670439515413,0.508556564251124,5.4257190635656745,7.102617183233494,8.770851513064024,1.3090646788051055,8.770851513064024,11.631315046871535,5254.637457883991,6548.843033947242,5603.4644722504045,6948.606863338505,6978.363347347073,5810209.9243177585,18165.0446286824,26344712693543.945,329968846.36202335,0.16191037784926585,2.384040913280196,5418648688345.53,0.20568258805393722,17693641390981.477,0.6716202069388099,3232368224738.4697,0.12269514047616076,46448518.556833476,1.7631059065683485e-06,7937957.473534688,3.0131121815118407e-07,34162691.665549725,0.1035317853631274,142634570.41030794,0.43226136493142336,129547317.84011966,0.3925997762792586,23628399.355340082,0.6916433747861673,1.1532089949715885,159678,3.19356,69,1,axial,True,valid,full_contact_original
-1.229169668363148e-15,42.01195842339696,1765.0046505692349,42.01195842339696,31.83013204907952,226.59538979145643,-217.76081220854357,444.356202,261995525.32584664,4342398.397348002,0.3021935084008138,0.0438884383697145,0.7047128111966292,5.393592641119471,7.118895687961876,8.794059718955408,1.3198801173245704,8.794059718955408,11.551847748299249,6048.949400090272,7356.6094056331685,7480.177042421466,7223.312554567106,7784.03164090247,6471446.63952041,16186.221311136404,19445176891921.664,261993760.33308628,-0.5926833097702848,2.6252565548565174,2480300942051.4775,0.1275535293835202,13810261191545.648,0.7102152512319395,3154559454701.485,0.16222837530534476,46724784.06292326,2.4028983805405586e-06,8578838.99423176,4.4118081526919753e-07,37179116.86966716,0.1419074498445236,137715080.05033058,0.5256390538695385,65797456.041023076,0.25113961759152237,21303872.364825554,0.5730064121616204,1.1662088538227515,148439,2.96878,69,2,axial,True,valid,full_contact_original
-2.619881328138686e-17,40.468529146940924,1637.7018513168068,40.468529146940924,30.70527286502903,235.1442161046779,-217.61599189532208,452.760208,210755851.24595988,3683848.291638,0.30936599087723116,0.04759958559254585,0.7390311846327271,5.810545158457951,7.658105405488242,9.425481108704407,1.317966765018727,9.425481108704407,11.413552348383854,2085.243608672002,7379.870337615362,7692.905431657471,7192.640133501286,7816.6292381176,6637206.446179856,14517.31985917697,13561085248453.064,210752575.89365408,-0.6492317993041774,2.6722425635961393,1661264252120.5361,0.12250230875217301,9633948317447.717,0.7104113086042784,2265838821027.398,0.16708388595122695,28042198.855981186,2.0678432693415894e-06,5815658.556981727,4.2884905230170486e-07,30332656.773473464,0.1439232011550377,110309455.47922368,0.523399254763696,52133346.20042296,0.24736369544293912,17980392.792839587,0.5927734232816629,1.1733802117337426,128690,2.5738,69,3,axial,True,valid,full_contact_original
1.4220979198015279e-15,42.195948799263235,1780.4980950700447,42.195948799263235,32.4053811811914,233.75240446368818,-225.7550425363118,459.50744699999996,193682582.78171945,3247295.552293999,0.305968982983848,0.016487933570831167,0.5766696803368223,5.539688314053601,7.21338234402114,8.771113640997347,1.3021278337485853,8.771113640997347,11.263380978102072,2305.570876999448,7328.324920032216,7507.354293068578,7175.698823634904,7744.028814847448,6265636.151622379,13916.861063421173,10534395677909.389,193679021.8585683,-0.5657823317438843,2.661976225983746,1284263811732.352,0.12191148415143084,7645555601329.768,0.7257706882381953,1604545157119.7095,0.15231487464292215,25218835.31358417,2.393951782774595e-06,5888892.249172091,5.590156691684828e-07,26996683.162009347,0.1393862203522692,100463978.51231539,0.5187042483088865,51738430.68684038,0.26713001212478515,14483490.42055418,0.5364914768839396,1.161686040189138,108780,2.1756,69,4,axial,True,valid,full_contact_original
